user_id,product_id,fit_preferences,weight,height,size_1,percentage_1,size_2,percentage_2
1663,1,tighter,90,180,L,90%,M,47%
1665,8,looser,74,168,L,66%,M,64%
1665,1,looser,74,168,L,70%,M,68%
1666,6,looser,80,178,L,85%,XL,55%
1666,5,looser,80,178,L,84%,XL,49%
1669,4,tighter,90,175,L,81%,M,49%
1669,7,tighter,90,175,L,83%,M,55%
1671,9,perfect,90,174,L,84%,XL,56%
1671,2,perfect,90,174,L,84%,XL,57%
1673,9,perfect,89,180,L,77%,XL,63%
1673,6,perfect,89,180,L,77%,XL,63%
1674,8,looser,76,170,L,81%,M,49%
1674,1,looser,76,170,L,85%,M,53%
1675,0,looser,78,171,L,92%,M,42%
1675,4,looser,78,171,L,93%,M,39%
1676,4,tighter,96,180,L,86%,XL,44%
1676,2,tighter,96,180,L,88%,XL,52%
1678,5,looser,84,173,L,71%,XL,62%
1678,0,looser,84,173,L,72%,XL,63%
1683,1,looser,79,177,L,90%,XL,45%
1683,2,looser,79,177,L,90%,XL,50%
1684,6,tighter,88,175,L,74%,M,66%
1684,1,tighter,88,175,L,74%,M,64%
1685,4,perfect,87,179,L,85%,XL,45%
1685,5,perfect,87,179,L,86%,XL,47%
1687,1,tighter,87,183,L,86%,M,53%
1692,7,looser,78,180,L,90%,XL,48%
1693,8,tighter,92,182,L,92%,XL,39%
1693,4,tighter,92,182,L,94%,XL,38%
1700,8,tighter,87,181,L,78%,M,52%
1701,3,tighter,91,182,L,94%,M,45%
1702,0,tighter,93,189,L,83%,XL,52%
1703,0,looser,78,169,L,90%,M,44%
1710,9,perfect,89,178,L,81%,XL,59%
1710,4,perfect,89,178,L,77%,XL,53%
1712,2,tighter,91,184,L,95%,XL,44%
1712,4,tighter,91,184,L,94%,XL,37%
1713,6,perfect,85,179,L,93%,XL,46%
1713,0,perfect,85,179,L,92%,XL,42%
1717,2,looser,76,167,L,81%,M,59%
1717,7,looser,76,167,L,80%,M,58%
1718,2,tighter,89,176,L,82%,M,59%
1718,4,tighter,89,176,L,79%,M,51%
1721,7,looser,76,169,L,84%,M,54%
1721,8,looser,76,169,L,79%,M,50%
1722,7,tighter,86,180,L,75%,M,63%
1722,5,tighter,86,180,L,73%,M,60%
1724,9,looser,81,173,L,88%,XL,51%
1724,8,looser,81,173,L,85%,XL,45%
1725,1,looser,84,170,L,80%,XL,58%
1727,3,tighter,97,180,L,85%,XL,56%
1727,7,tighter,97,180,L,85%,XL,54%
1729,3,perfect,79,174,L,72%,M,69%
1729,8,perfect,79,174,L,66%,M,64%
1734,3,perfect,84,180,L,94%,XL,45%
1734,9,perfect,84,180,L,94%,XL,45%
1742,1,perfect,88,182,L,77%,XL,61%
1745,6,perfect,85,173,L,93%,M,45%
1745,3,perfect,85,173,L,93%,M,46%
1748,6,tighter,87,180,L,80%,M,59%
1748,0,tighter,87,180,L,78%,M,56%
1750,8,tighter,95,180,L,87%,XL,43%
1750,3,tighter,95,180,L,91%,XL,49%
1753,2,looser,78,171,L,94%,M,45%
1753,3,looser,78,171,L,93%,M,46%
1754,9,tighter,87,179,L,78%,M,62%
1754,4,tighter,87,179,L,76%,M,55%
1757,0,tighter,89,179,L,85%,M,50%
1757,5,tighter,89,179,L,85%,M,48%
1761,1,looser,74,172,L,79%,M,59%
1761,2,looser,74,172,L,81%,M,60%
1771,4,looser,77,176,L,95%,M,37%
1774,2,perfect,79,175,L,74%,M,66%
1780,8,perfect,85,173,L,90%,M,41%
1780,0,perfect,85,173,L,92%,M,42%
1782,3,looser,79,170,L,94%,M,45%
1782,4,looser,79,170,L,94%,M,37%
1785,5,perfect,86,180,L,88%,XL,45%
1785,0,perfect,86,180,L,88%,XL,46%
1788,5,perfect,82,179,L,91%,M,42%
1790,7,tighter,97,183,L,79%,XL,59%
1791,6,looser,79,172,L,95%,XL,44%
1791,5,looser,79,172,L,94%,XL,39%
1792,2,perfect,79,174,L,72%,M,68%
1794,4,perfect,81,172,L,75%,M,56%
1794,6,perfect,81,172,L,78%,M,62%
1799,1,tighter,89,183,L,91%,M,46%
1799,6,tighter,89,183,L,92%,M,47%
1800,9,tighter,92,181,L,95%,M,44%
1800,8,tighter,92,181,L,92%,M,39%
1804,7,tighter,90,180,L,90%,M,47%
1804,4,tighter,90,180,L,90%,M,41%
1807,9,perfect,78,179,L,77%,M,63%
1808,9,perfect,82,169,L,76%,M,64%
1808,8,perfect,82,169,L,71%,M,59%
1809,2,looser,82,167,L,92%,XL,47%
1810,9,looser,76,174,L,91%,M,48%
1810,8,looser,76,174,L,87%,M,43%
1816,2,tighter,90,183,L,94%,M,45%
1816,3,tighter,90,183,L,93%,M,46%
1819,1,tighter,88,178,L,80%,M,58%
1819,0,tighter,88,178,L,79%,M,56%
1820,1,tighter,97,183,L,79%,XL,59%
1830,3,tighter,91,176,L,88%,M,52%
1830,8,tighter,91,176,L,84%,M,46%
1831,5,looser,79,168,L,92%,M,41%
1831,8,looser,79,168,L,90%,M,41%
1832,3,perfect,80,172,L,72%,M,68%
1832,7,perfect,80,172,L,71%,M,67%
1834,2,looser,75,168,L,78%,M,63%
1834,8,looser,75,168,L,72%,M,58%
1835,9,perfect,88,179,L,83%,XL,57%
1835,2,perfect,88,179,L,83%,XL,57%
1839,2,tighter,94,181,L,92%,XL,47%
1839,0,tighter,94,181,L,91%,XL,43%
1843,0,looser,80,173,L,91%,XL,44%
1845,0,tighter,90,185,L,94%,M,40%
1845,5,tighter,90,185,L,94%,M,39%
1847,8,looser,82,177,L,72%,XL,58%
1847,3,looser,82,177,L,77%,XL,64%
1854,6,perfect,88,180,L,82%,XL,58%
1854,7,perfect,88,180,L,81%,XL,57%
1856,7,tighter,93,180,L,95%,XL,43%
1856,9,tighter,93,180,L,94%,XL,44%
1857,7,tighter,99,178,L,80%,XL,58%
1857,9,tighter,99,178,L,80%,XL,60%
1858,1,tighter,94,181,L,92%,XL,45%
1858,4,tighter,94,181,L,91%,XL,40%
1860,8,perfect,89,181,L,70%,XL,60%
1860,1,perfect,89,181,L,74%,XL,64%
1863,4,tighter,87,179,L,76%,M,55%
1863,1,tighter,87,179,L,78%,M,60%
1864,5,looser,82,174,L,81%,XL,52%
1866,6,looser,83,174,L,78%,XL,62%
1867,8,perfect,84,170,L,83%,M,47%
1867,9,perfect,84,170,L,87%,M,53%
1869,5,perfect,90,177,L,76%,XL,57%
1869,0,perfect,90,177,L,76%,XL,59%
1870,4,looser,76,166,L,76%,M,55%
1871,2,looser,83,170,L,85%,XL,56%
1871,3,looser,83,170,L,85%,XL,56%
1872,7,tighter,91,181,L,94%,M,44%
1872,2,tighter,91,181,L,94%,M,45%
1873,9,tighter,91,176,L,88%,M,52%
1873,6,tighter,91,176,L,88%,M,51%
1874,7,tighter,88,174,L,71%,M,67%
1874,9,tighter,88,174,L,72%,M,68%
1875,3,perfect,81,176,L,85%,M,56%
1875,8,perfect,81,176,L,81%,M,49%
1877,3,looser,84,174,L,72%,XL,69%
1877,7,looser,84,174,L,70%,XL,67%
1880,8,looser,83,175,L,70%,XL,59%
1880,2,looser,83,175,L,75%,XL,66%
1883,5,perfect,87,177,L,89%,XL,44%
1886,5,tighter,92,188,L,88%,XL,45%
1886,9,tighter,92,188,L,89%,XL,51%
1889,5,looser,77,174,L,93%,M,41%
1889,3,looser,77,174,L,93%,M,46%
1890,0,looser,80,171,L,93%,XL,42%
1891,6,tighter,95,182,L,89%,XL,51%
1891,3,tighter,95,182,L,88%,XL,52%
1894,0,perfect,88,185,L,68%,XL,66%
1894,8,perfect,88,185,L,66%,XL,64%
1896,0,tighter,89,182,L,89%,M,45%
1896,6,tighter,89,182,L,91%,M,49%
1900,2,tighter,95,183,L,87%,XL,54%
1900,6,tighter,95,183,L,87%,XL,53%
1906,4,tighter,93,181,L,93%,XL,38%
1906,2,tighter,93,181,L,94%,XL,45%
1907,7,tighter,89,182,L,90%,M,47%
1907,6,tighter,89,182,L,91%,M,49%
1909,0,looser,82,178,L,72%,XL,62%
1909,8,looser,82,178,L,70%,XL,60%
1914,7,looser,78,171,L,93%,M,44%
1914,6,looser,78,171,L,93%,M,45%
1918,7,looser,76,163,L,70%,M,67%
1918,6,looser,76,163,L,72%,M,68%
1922,6,looser,76,171,L,87%,M,52%
1922,1,looser,76,171,L,87%,M,51%
1926,5,perfect,83,172,L,85%,M,48%
1926,7,perfect,83,172,L,86%,M,52%
1927,3,perfect,82,175,L,87%,M,53%
1927,2,perfect,82,175,L,88%,M,52%
1934,2,perfect,86,181,L,88%,XL,52%
1934,4,perfect,86,181,L,86%,XL,45%
1935,4,perfect,88,181,L,76%,XL,54%
1935,1,perfect,88,181,L,79%,XL,59%
1941,9,perfect,82,173,L,84%,M,56%
1941,6,perfect,82,173,L,84%,M,56%
1942,3,perfect,80,174,L,77%,M,64%
1942,6,perfect,80,174,L,77%,M,63%
1944,2,perfect,84,173,L,91%,M,48%
1944,4,perfect,84,173,L,90%,M,41%
1945,1,looser,77,173,L,93%,M,45%
1945,4,looser,77,173,L,92%,M,39%
1947,4,tighter,89,173,L,71%,M,59%
1947,5,tighter,89,173,L,72%,M,61%
1953,4,tighter,88,178,L,78%,M,52%
1953,0,tighter,88,178,L,79%,M,56%
1954,5,perfect,82,180,L,92%,M,41%
1954,8,perfect,82,180,L,90%,M,41%
1961,3,looser,75,168,L,77%,M,64%
1961,6,looser,75,168,L,77%,M,63%
1965,7,perfect,87,179,L,87%,XL,51%
1965,8,perfect,87,179,L,83%,XL,47%
1967,6,looser,77,171,L,91%,M,48%
1967,3,looser,77,171,L,91%,M,49%
1968,9,perfect,85,175,L,94%,M,44%
1968,3,perfect,85,175,L,95%,M,44%
1969,3,perfect,92,175,L,72%,XL,69%
1972,1,looser,78,171,L,93%,M,42%
1972,5,looser,78,171,L,93%,M,41%
1973,2,tighter,89,172,L,73%,M,67%
1973,0,tighter,89,172,L,70%,M,65%
1975,3,perfect,89,180,L,77%,XL,64%
1975,4,perfect,89,180,L,72%,XL,58%
1978,5,perfect,88,177,L,86%,XL,48%
1979,7,looser,84,172,L,75%,XL,63%
1979,1,looser,84,172,L,74%,XL,60%
1984,9,looser,82,178,L,75%,XL,66%
1984,5,looser,82,178,L,72%,XL,61%
1985,2,perfect,82,171,L,81%,M,59%
1985,8,perfect,82,171,L,76%,M,54%
1989,8,tighter,96,181,L,82%,XL,47%
1994,3,looser,77,166,L,83%,M,57%
1994,2,looser,77,166,L,84%,M,56%
1996,5,looser,82,169,L,89%,XL,44%
1998,8,perfect,89,170,L,89%,XL,42%
1998,4,perfect,89,170,L,91%,XL,40%
2002,3,perfect,84,170,L,87%,M,54%
2003,2,perfect,86,178,L,92%,XL,48%
2004,8,looser,84,170,L,75%,XL,54%
2005,1,perfect,87,176,L,91%,XL,46%
2006,1,perfect,83,179,L,94%,M,43%
2008,0,looser,84,173,L,72%,XL,63%
2012,7,looser,84,172,L,75%,XL,62%
2023,1,perfect,79,176,L,75%,M,63%
2024,6,perfect,80,176,L,81%,M,59%
2026,4,looser,78,172,L,94%,M,38%
2027,1,perfect,87,183,L,80%,XL,58%
2028,7,tighter,91,178,L,91%,M,47%
2030,5,perfect,84,170,L,86%,M,47%
2033,8,looser,79,175,L,89%,XL,42%
2034,6,tighter,97,187,L,70%,XL,68%
2040,7,perfect,81,172,L,77%,M,61%
2044,4,perfect,90,180,L,66%,XL,64%
2053,4,perfect,85,175,L,94%,M,37%
2054,3,tighter,95,186,L,82%,XL,59%
2057,5,tighter,88,177,L,76%,M,57%
2058,4,perfect,89,179,L,75%,XL,55%
2060,0,tighter,95,182,L,87%,XL,47%
2062,9,looser,81,170,L,92%,XL,47%
2066,9,tighter,93,178,L,94%,M,40%
2069,0,perfect,81,179,L,88%,M,46%
2073,8,looser,80,166,L,90%,M,40%
2076,0,perfect,87,176,L,90%,XL,44%
2080,1,perfect,82,174,L,86%,M,53%
2083,5,tighter,87,181,L,80%,M,53%
2086,8,perfect,89,179,L,74%,XL,56%
2091,2,perfect,81,176,L,86%,M,55%
2102,2,perfect,87,170,L,95%,M,44%
2107,3,tighter,92,181,L,95%,M,44%
2108,5,looser,81,173,L,88%,XL,46%
2110,0,tighter,93,184,L,90%,XL,44%
2111,9,tighter,90,185,L,94%,M,39%
2113,0,perfect,85,175,L,94%,M,41%
2120,7,looser,83,169,L,87%,XL,52%
2121,2,tighter,90,183,L,94%,M,45%
2122,8,tighter,95,176,L,92%,XL,39%
2123,9,looser,74,171,L,77%,M,63%
2124,5,perfect,85,173,L,93%,M,41%
2126,1,perfect,86,178,L,92%,XL,46%
2128,8,tighter,90,180,L,87%,M,43%
2131,1,looser,78,170,L,92%,M,45%
2136,5,looser,80,173,L,91%,XL,42%
2138,4,looser,76,168,L,80%,M,50%
2142,0,tighter,91,172,L,80%,M,55%
2144,6,perfect,83,179,L,94%,M,44%
2149,5,perfect,84,179,L,94%,XL,39%
2156,4,tighter,99,182,L,67%,XL,64%
2158,2,perfect,80,171,L,71%,M,69%
2159,2,looser,81,174,L,87%,XL,53%
2163,4,tighter,95,177,L,93%,XL,39%
2169,2,tighter,93,184,L,91%,XL,48%
2171,3,perfect,91,177,L,73%,XL,68%
2175,5,perfect,88,177,L,86%,XL,48%
2176,5,looser,78,175,L,94%,XL,40%
2177,0,perfect,79,175,L,71%,M,64%
2178,7,looser,79,169,L,93%,M,44%
2181,4,perfect,84,178,L,95%,XL,37%
2188,4,perfect,86,179,L,89%,XL,42%
2189,6,perfect,82,174,L,86%,M,54%
2194,5,perfect,87,171,L,95%,M,39%
2195,5,tighter,97,176,L,90%,XL,44%
2196,4,perfect,85,171,L,91%,M,40%
2197,5,looser,81,170,L,91%,XL,42%
2198,7,tighter,92,181,L,95%,M,42%
2201,0,tighter,89,183,L,90%,M,44%
2204,2,perfect,86,181,L,88%,XL,52%
2207,0,tighter,84,183,L,70%,M,64%
2210,9,perfect,88,173,L,92%,XL,48%
2211,1,looser,78,170,L,92%,M,45%
2213,6,looser,80,175,L,90%,XL,50%
2230,5,perfect,78,176,L,67%,M,65%
2231,0,looser,81,171,L,90%,XL,45%
2234,6,looser,83,172,L,82%,XL,58%
2240,9,perfect,82,175,L,87%,M,53%
2241,3,looser,78,166,L,88%,M,53%
2243,9,looser,82,175,L,79%,XL,54%
2246,9,perfect,81,171,L,72%,M,61%
2257,3,perfect,85,170,L,90%,M,50%
2258,2,looser,81,176,L,71%,XL,57%
2259,3,perfect,81,174,L,82%,M,59%
2261,7,perfect,84,173,L,91%,M,47%
2268,7,perfect,89,178,L,80%,XL,58%
2270,4,perfect,80,175,L,76%,M,54%
2273,6,tighter,97,186,L,73%,XL,67%
2275,0,looser,78,168,L,89%,M,45%
2276,6,perfect,89,182,L,72%,XL,68%
2279,5,perfect,86,178,L,91%,XL,42%
2283,0,looser,81,172,L,89%,XL,46%
2285,9,perfect,86,175,L,94%,XL,45%
2288,7,perfect,85,169,L,89%,M,49%
2292,7,perfect,84,171,L,88%,M,50%
2296,0,tighter,92,178,L,92%,M,43%
2299,5,tighter,94,181,L,91%,XL,42%
2300,7,perfect,89,180,L,76%,XL,62%
2303,5,looser,76,170,L,84%,M,49%
2304,5,perfect,85,184,L,86%,XL,47%
2306,9,perfect,83,180,L,95%,M,44%
2317,9,looser,84,174,L,72%,XL,68%
2324,8,perfect,86,181,L,84%,XL,46%
2330,9,tighter,91,178,L,91%,M,49%
2332,2,perfect,86,172,L,95%,M,44%
2336,7,looser,83,168,L,87%,XL,50%
2337,3,tighter,89,180,L,88%,M,53%
2345,9,tighter,86,180,L,76%,M,64%
2352,1,looser,78,167,L,89%,M,49%
2355,5,tighter,88,177,L,76%,M,57%
2357,3,looser,81,170,L,92%,XL,48%
2358,4,tighter,85,182,L,72%,M,58%
2359,0,perfect,86,173,L,94%,M,40%
2360,8,perfect,90,180,L,66%,XL,64%
2364,1,looser,80,170,L,94%,XL,43%
2365,4,perfect,89,177,L,80%,XL,51%
2366,7,looser,81,174,L,87%,XL,51%
2372,4,tighter,89,181,L,88%,M,43%
2373,3,looser,82,178,L,75%,XL,66%
2375,3,tighter,89,179,L,86%,M,54%
2377,3,perfect,80,175,L,79%,M,62%
2378,4,tighter,87,180,L,78%,M,52%
2380,0,perfect,83,181,L,94%,XL,40%
2386,8,perfect,87,178,L,85%,XL,45%
2389,4,tighter,92,183,L,93%,XL,38%
2391,0,perfect,81,176,L,84%,M,51%
2395,9,perfect,86,178,L,91%,XL,48%
2396,1,tighter,96,179,L,89%,XL,48%
2401,6,perfect,84,177,L,95%,M,44%
2405,4,perfect,83,173,L,87%,M,44%
2409,8,looser,82,173,L,80%,XL,50%
2411,5,perfect,81,175,L,82%,M,51%
2414,4,tighter,92,185,L,91%,XL,40%
2415,2,looser,82,174,L,83%,XL,58%
2423,6,tighter,87,177,L,74%,M,66%
2425,8,looser,75,171,L,78%,M,52%
2427,6,perfect,89,170,L,89%,M,49%
2429,6,tighter,88,180,L,85%,M,55%
2430,9,tighter,86,180,L,76%,M,64%
2434,4,perfect,82,176,L,88%,M,43%
2436,3,tighter,93,181,L,94%,XL,45%
2438,0,perfect,84,176,L,93%,M,42%
2439,1,perfect,85,170,L,90%,M,47%
2440,5,tighter,89,175,L,77%,M,56%
2444,4,perfect,90,178,L,71%,XL,59%
2447,2,looser,79,174,L,93%,XL,46%
2450,0,perfect,89,175,L,85%,XL,50%
2453,3,tighter,94,188,L,82%,XL,58%
2454,1,perfect,88,171,L,93%,XL,41%
2459,4,perfect,90,180,L,66%,XL,64%
2460,1,perfect,90,179,L,73%,XL,65%
2467,9,looser,75,174,L,87%,M,52%
2474,8,looser,76,167,L,75%,M,54%
2475,2,looser,78,169,L,92%,M,48%
2477,3,tighter,87,176,L,72%,M,69%
2482,2,looser,75,168,L,78%,M,63%
2485,0,perfect,86,174,L,94%,XL,40%
2488,2,perfect,88,185,L,71%,XL,69%
2496,8,perfect,85,171,L,88%,M,43%
2497,8,tighter,97,184,L,72%,XL,58%
2507,0,looser,79,168,L,92%,M,42%
2508,4,looser,74,170,L,72%,M,58%
2511,4,perfect,79,176,L,73%,M,58%
2522,0,perfect,86,179,L,90%,XL,45%
2525,8,looser,82,167,L,89%,XL,42%
2530,8,perfect,81,169,L,66%,M,64%
2531,0,looser,83,170,L,84%,XL,51%
2534,0,looser,82,175,L,79%,XL,56%
2536,7,tighter,93,181,L,94%,XL,43%
2537,7,tighter,88,178,L,80%,M,58%
2542,8,looser,84,170,L,75%,XL,54%
2545,4,perfect,84,176,L,93%,M,38%
2547,9,looser,78,181,L,88%,XL,51%
2550,3,perfect,86,183,L,85%,XL,56%
2551,3,tighter,87,181,L,82%,M,58%
2553,2,perfect,84,179,L,95%,XL,44%
2556,6,looser,82,173,L,85%,XL,55%
2558,8,perfect,86,175,L,91%,XL,40%
2559,1,tighter,89,180,L,88%,M,50%
2560,6,looser,78,171,L,82%,M,56%
2561,9,looser,75,166,L,72%,M,68%
2562,5,tighter,94,181,L,91%,XL,42%
2564,5,tighter,89,179,L,85%,M,48%
2567,4,perfect,90,177,L,74%,XL,56%
2569,5,looser,82,176,L,77%,XL,56%
2570,2,perfect,86,173,L,95%,M,44%
2571,6,tighter,87,184,L,87%,M,52%
2574,0,perfect,90,177,L,76%,XL,59%
2582,7,tighter,89,176,L,81%,M,58%
2585,0,perfect,85,179,L,92%,XL,42%
2588,6,looser,77,172,L,92%,M,47%
2590,4,perfect,87,178,L,87%,XL,44%
2593,8,perfect,84,174,L,88%,M,42%
2604,8,tighter,87,180,L,76%,M,54%
2605,9,tighter,96,179,L,89%,XL,50%
2610,7,perfect,82,178,L,91%,M,47%
2622,5,looser,77,172,L,91%,M,42%
2623,2,perfect,83,178,L,94%,M,45%
2628,3,perfect,81,175,L,83%,M,57%
2630,5,perfect,79,178,L,78%,M,55%
2631,3,looser,83,173,L,80%,XL,61%
2638,2,looser,83,173,L,79%,XL,61%
2641,4,perfect,84,174,L,91%,M,40%
2649,6,looser,82,176,L,79%,XL,61%
2653,8,looser,80,166,L,90%,M,40%
2655,9,looser,80,172,L,92%,XL,47%
2656,5,looser,82,169,L,89%,XL,44%
2658,0,perfect,86,178,L,91%,XL,44%
2663,3,looser,82,172,L,86%,XL,55%
2664,5,looser,77,166,L,82%,M,51%
2670,2,perfect,82,172,L,83%,M,57%
2672,3,looser,77,168,L,87%,M,54%
2673,3,looser,77,173,L,93%,M,47%
2679,4,tighter,92,181,L,95%,XL,37%
2683,7,tighter,95,183,L,87%,XL,51%
2689,5,looser,83,177,L,68%,XL,66%
2690,1,looser,76,171,L,87%,M,51%
2692,8,looser,81,178,L,75%,XL,54%
2696,1,looser,81,171,L,90%,XL,44%
2697,4,perfect,83,165,L,69%,M,61%
2698,5,tighter,92,182,L,94%,XL,39%
2700,5,tighter,94,183,L,89%,XL,44%
2701,1,tighter,97,185,L,74%,XL,64%
2702,2,looser,81,177,L,82%,XL,59%
2704,5,tighter,88,178,L,79%,M,54%
2705,5,looser,80,174,L,90%,XL,43%
2706,4,looser,83,172,L,78%,XL,52%
2713,0,tighter,91,183,L,94%,M,40%
2715,4,perfect,84,178,L,95%,XL,37%
2717,8,looser,75,167,L,70%,M,60%
2725,5,perfect,89,173,L,88%,XL,45%
2730,4,tighter,92,183,L,93%,XL,38%
2736,9,perfect,80,173,L,74%,M,66%
2740,7,perfect,81,173,L,79%,M,59%
2743,8,looser,81,173,L,85%,XL,45%
2744,6,tighter,87,176,L,72%,M,68%
2747,0,perfect,81,176,L,84%,M,51%
2749,9,tighter,90,181,L,91%,M,48%
2750,2,looser,78,175,L,94%,XL,45%
2751,1,tighter,84,184,L,74%,M,64%
2755,7,perfect,84,174,L,92%,M,46%
2758,0,tighter,92,186,L,90%,XL,44%
2761,8,tighter,95,184,L,81%,XL,49%
2777,0,tighter,87,180,L,78%,M,56%
2779,7,tighter,93,185,L,90%,XL,48%
2783,8,tighter,92,180,L,92%,M,39%
2784,7,tighter,95,183,L,86%,XL,51%
2786,9,looser,74,170,L,75%,M,65%
2791,9,tighter,94,182,L,91%,XL,48%
2795,6,looser,78,177,L,93%,XL,46%
2796,0,tighter,97,183,L,77%,XL,57%
2797,8,perfect,84,176,L,91%,M,40%
2799,3,perfect,81,179,L,89%,M,51%
2800,2,perfect,85,172,L,93%,M,46%
2801,3,tighter,91,186,L,93%,XL,46%
2804,5,looser,79,168,L,92%,M,41%
2806,1,tighter,89,182,L,90%,M,47%
2809,7,tighter,90,177,L,86%,M,52%
2812,2,looser,84,171,L,78%,XL,63%
2816,5,perfect,91,170,L,85%,XL,48%
2818,9,looser,78,171,L,92%,M,41%
2819,3,perfect,80,174,L,77%,M,64%
2821,7,tighter,94,186,L,85%,XL,53%
2823,6,tighter,99,181,L,74%,XL,66%
2828,4,perfect,85,177,L,94%,XL,38%
2832,6,looser,83,177,L,71%,XL,69%
2836,8,perfect,83,179,L,91%,M,40%
2838,9,looser,79,172,L,94%,XL,44%
2839,5,looser,83,177,L,68%,XL,66%
2842,1,tighter,86,180,L,75%,M,63%
2845,6,perfect,88,176,L,88%,XL,51%
2846,5,perfect,84,174,L,91%,M,42%
2847,1,tighter,88,181,L,86%,M,52%
2849,5,looser,78,173,L,94%,M,39%
2855,5,perfect,78,183,L,83%,M,50%
2856,1,perfect,85,179,L,93%,XL,44%
2861,1,tighter,87,176,L,71%,M,67%
2863,9,perfect,80,180,L,87%,M,53%
2864,6,perfect,88,178,L,85%,XL,55%
2867,2,tighter,92,183,L,94%,XL,45%
2873,3,tighter,94,179,L,94%,XL,46%
2881,6,perfect,84,178,L,95%,M,43%
2882,4,perfect,90,175,L,79%,XL,52%
2883,1,perfect,87,175,L,92%,XL,45%
2884,4,looser,84,166,L,85%,XL,45%
2885,7,perfect,79,178,L,79%,M,59%
2892,2,tighter,92,176,L,71%,M,48%
2899,0,tighter,90,181,L,83%,M,44%
2907,0,looser,79,164,L,87%,M,47%
2911,6,looser,75,173,L,86%,M,54%
2912,9,perfect,84,176,L,93%,M,45%
2913,6,tighter,88,182,L,88%,M,52%
2919,0,tighter,85,181,L,71%,M,64%
2920,5,perfect,90,178,L,73%,XL,60%
2921,8,tighter,87,178,L,71%,M,59%
2922,6,looser,75,173,L,86%,M,54%
2924,4,tighter,92,180,L,94%,M,38%
2931,5,tighter,97,183,L,77%,XL,56%
2933,3,looser,81,172,L,90%,XL,50%
2938,7,perfect,88,178,L,74%,XL,53%
2939,7,perfect,79,174,L,70%,M,68%
2943,2,tighter,92,183,L,94%,XL,45%
2951,4,perfect,90,174,L,81%,XL,49%
2956,9,looser,83,170,L,85%,XL,55%
2959,7,tighter,90,182,L,93%,M,45%
2965,6,perfect,84,176,L,94%,M,45%
2971,3,looser,84,173,L,74%,XL,67%
2979,3,perfect,86,175,L,94%,XL,45%
2980,4,looser,83,170,L,82%,XL,48%
2982,9,perfect,82,177,L,90%,M,50%
2983,9,perfect,91,173,L,81%,XL,59%
2984,7,tighter,85,180,L,70%,M,68%
3004,9,tighter,90,176,L,85%,M,55%
3004,1,tighter,90,176,L,85%,M,53%
3005,4,looser,78,167,L,88%,M,43%
3007,4,tighter,95,191,L,66%,XL,64%
3007,8,tighter,95,191,L,66%,XL,64%
3008,8,perfect,84,172,L,86%,M,44%
3013,7,looser,83,172,L,81%,XL,57%
3014,4,looser,76,171,L,86%,M,45%
3014,8,looser,76,171,L,83%,M,47%
3016,5,tighter,94,184,L,88%,XL,46%
3016,7,tighter,94,184,L,88%,XL,49%
3017,4,looser,82,171,L,86%,XL,45%
3017,3,looser,82,171,L,88%,XL,53%
3019,3,tighter,97,182,L,81%,XL,59%
3019,2,tighter,97,182,L,81%,XL,60%
3022,5,perfect,86,181,L,87%,XL,46%
3025,4,perfect,81,174,L,79%,M,51%
3025,8,perfect,81,174,L,77%,M,53%
3032,5,looser,83,175,L,73%,XL,60%
3032,4,looser,83,175,L,71%,XL,59%
3037,2,perfect,88,177,L,87%,XL,54%
3037,0,perfect,88,177,L,85%,XL,49%
3039,5,looser,82,175,L,79%,XL,54%
3045,1,perfect,89,181,L,74%,XL,64%
3045,8,perfect,89,181,L,70%,XL,60%
3046,6,looser,82,180,L,70%,XL,68%
3048,3,perfect,83,176,L,91%,M,48%
3049,0,perfect,89,178,L,79%,XL,56%
3049,7,perfect,89,178,L,80%,XL,58%
3050,5,perfect,83,173,L,87%,M,46%
3050,0,perfect,83,173,L,87%,M,48%
3052,4,perfect,85,179,L,92%,XL,39%
3052,5,perfect,85,179,L,92%,XL,41%
3053,8,perfect,89,176,L,80%,XL,50%
3053,0,perfect,89,176,L,83%,XL,52%
3055,0,looser,81,171,L,90%,XL,45%
3055,8,looser,81,171,L,87%,XL,43%
3057,6,perfect,86,169,L,92%,M,47%
3057,3,perfect,86,169,L,92%,M,48%
3058,4,perfect,90,178,L,71%,XL,59%
3058,3,perfect,90,178,L,76%,XL,65%
3059,2,looser,76,169,L,85%,M,56%
3059,6,looser,76,169,L,84%,M,56%
3066,0,tighter,92,179,L,93%,M,42%
3066,9,tighter,92,179,L,93%,M,45%
3067,1,looser,82,175,L,80%,XL,58%
3068,2,perfect,82,173,L,85%,M,56%
3068,0,perfect,82,173,L,82%,M,52%
3074,7,tighter,93,175,L,92%,M,45%
3074,3,tighter,93,175,L,92%,M,48%
3075,7,perfect,83,174,L,89%,M,49%
3075,9,perfect,83,174,L,89%,M,51%
3078,6,tighter,94,179,L,94%,XL,45%
3078,2,tighter,94,179,L,94%,XL,45%
3080,6,tighter,96,180,L,88%,XL,51%
3080,8,tighter,96,180,L,84%,XL,46%
3082,7,perfect,90,176,L,80%,XL,59%
3082,8,perfect,90,176,L,75%,XL,55%
3085,9,looser,75,167,L,75%,M,66%
3085,0,looser,75,167,L,72%,M,62%
3086,7,tighter,92,179,L,94%,M,44%
