user_id,product_id,fit_preferences,weight,height,size_1,percentage_1,size_2,percentage_21,7,perfect,108,187,XXL,81%,XL,56%
654,3,looser,66,170,M,96%,L,43%
655,8,tighter,76,176,M,93%,S,38%
656,8,looser,72,165,M,82%,L,48%
657,7,looser,83,173,L,79%,XL,59%
658,4,perfect,79,174,L,67%,M,63%
659,3,looser,84,172,L,76%,XL,64%
660,2,perfect,71,175,M,96%,L,43%
662,9,looser,67,166,M,97%,S,42%
663,2,tighter,77,176,M,97%,S,42%
664,9,tighter,74,167,M,78%,S,62%
665,2,tighter,83,180,M,78%,L,62%
666,4,tighter,84,167,M,93%,L,39%
667,1,tighter,73,164,S,71%,M,67%
668,6,looser,88,173,XL,82%,L,58%
669,1,looser,85,176,XL,75%,L,63%
670,4,tighter,85,168,M,89%,L,42%
671,0,looser,79,176,L,90%,XL,44%
672,5,tighter,82,174,M,91%,L,43%
673,1,tighter,99,187,XL,75%,L,63%
674,3,tighter,98,194,XL,87%,L,53%
675,8,tighter,89,180,L,84%,M,46%
676,1,looser,74,163,M,80%,L,59%
677,1,tighter,73,168,M,75%,S,63%
678,5,looser,84,175,XL,67%,L,65%
679,0,perfect,67,161,S,69%,M,66%
680,3,perfect,91,177,L,73%,XL,68%
681,6,looser,81,174,L,87%,XL,52%
682,4,perfect,92,181,XL,74%,L,56%
683,0,looser,91,176,XL,96%,L,38%
685,3,perfect,87,173,L,94%,XL,45%
686,7,tighter,90,184,L,94%,M,43%
687,2,tighter,87,179,L,79%,M,61%
688,5,looser,84,178,XL,72%,L,61%
689,0,perfect,87,175,L,91%,XL,43%
690,3,perfect,88,175,L,89%,XL,51%
691,1,tighter,70,170,S,72%,M,66%
692,7,tighter,93,181,L,94%,XL,43%
693,8,perfect,77,174,M,75%,L,55%
694,2,tighter,97,181,L,83%,XL,58%
695,8,perfect,85,178,L,91%,XL,40%
696,0,tighter,92,179,L,93%,M,42%
697,7,looser,90,174,XL,88%,L,50%
698,7,perfect,92,181,XL,77%,L,61%
699,5,looser,71,165,M,89%,L,44%
700,8,perfect,93,179,XL,77%,L,53%
701,0,looser,84,177,XL,73%,L,62%
702,4,looser,75,162,M,72%,L,58%
703,4,perfect,88,178,L,83%,XL,48%
704,5,looser,92,178,XL,93%,L,40%
705,5,tighter,74,171,M,85%,S,49%
706,3,tighter,75,170,M,88%,S,53%
707,8,tighter,76,173,M,90%,S,40%
708,6,tighter,82,176,M,89%,L,50%
709,9,tighter,75,158,S,74%,M,66%
710,6,looser,82,176,L,79%,XL,61%
711,2,perfect,77,169,M,88%,L,52%
712,9,perfect,98,191,XL,90%,XXL,50%
713,5,looser,85,178,XL,76%,L,57%
714,4,perfect,88,180,L,78%,XL,52%
715,8,perfect,81,177,L,82%,M,48%
716,2,looser,78,168,L,91%,M,49%
717,8,perfect,93,179,XL,77%,L,53%
718,5,looser,73,161,M,87%,L,46%
719,9,tighter,86,179,L,74%,M,67%
720,6,looser,86,171,XL,72%,L,68%
721,8,perfect,96,181,XL,91%,L,40%
722,9,looser,84,174,L,72%,XL,68%
723,4,tighter,91,181,L,93%,M,38%
724,3,tighter,85,179,M,72%,L,69%
725,0,looser,88,181,XL,95%,L,40%
726,8,perfect,87,179,L,83%,XL,47%
727,9,looser,102,188,XXL,92%,XL,47%
729,0,tighter,77,173,M,94%,S,40%
730,7,tighter,78,171,M,95%,S,42%
731,2,looser,88,179,XL,89%,L,52%
732,5,perfect,87,170,L,94%,M,39%
733,9,perfect,83,172,L,86%,M,54%
734,1,perfect,80,174,L,76%,M,62%
735,0,tighter,86,174,M,75%,L,59%
736,3,perfect,88,179,L,83%,XL,57%
737,2,tighter,73,170,M,81%,S,60%
738,8,looser,75,165,L,65%,M,63%
739,8,perfect,83,177,L,89%,M,41%
740,2,tighter,87,173,M,75%,L,66%
741,0,looser,92,180,XL,93%,XXL,42%
742,8,looser,105,193,XXL,95%,XL,36%
744,9,looser,89,177,XL,94%,L,44%
745,9,perfect,90,176,L,80%,XL,60%
746,0,looser,96,181,XL,73%,XXL,61%
747,8,tighter,90,180,L,87%,M,43%
748,3,looser,64,166,M,91%,S,48%
749,8,perfect,91,180,XL,69%,L,61%
750,3,looser,82,172,L,86%,XL,55%
751,2,perfect,89,179,L,79%,XL,62%
752,6,tighter,79,175,M,96%,L,43%
753,7,perfect,87,181,L,84%,XL,54%
754,3,perfect,91,177,L,73%,XL,68%
756,7,looser,93,178,XL,95%,L,42%
757,2,looser,68,159,M,95%,S,44%
758,5,perfect,65,169,M,72%,S,61%
759,1,tighter,70,165,S,79%,M,59%
760,8,looser,94,181,XL,81%,XXL,49%
761,5,tighter,82,176,M,88%,L,45%
762,8,tighter,90,177,L,82%,M,48%
763,5,tighter,73,166,M,68%,S,65%
764,1,perfect,69,163,M,82%,S,56%
765,6,perfect,85,174,L,94%,M,44%
766,7,tighter,79,176,M,95%,L,42%
767,7,looser,77,171,L,91%,M,47%
768,7,looser,83,173,L,79%,XL,59%
769,9,tighter,91,176,L,88%,M,52%
770,9,looser,81,166,L,95%,XL,44%
771,5,perfect,90,185,XL,74%,L,60%
772,5,looser,80,169,L,95%,XL,39%
773,0,perfect,91,175,L,75%,XL,60%
774,5,tighter,83,167,M,95%,L,39%
775,5,looser,83,170,L,84%,XL,49%
776,2,looser,79,166,L,92%,M,48%
777,0,perfect,94,185,XL,92%,L,42%
778,6,tighter,80,173,M,96%,L,43%
779,3,looser,74,168,L,71%,M,69%
781,9,tighter,83,172,M,91%,L,48%
783,8,tighter,89,180,L,84%,M,46%
784,9,perfect,91,176,L,75%,XL,65%
785,0,tighter,90,178,L,87%,M,48%
786,9,tighter,88,176,L,76%,M,64%
787,7,tighter,70,160,S,85%,M,53%
788,4,perfect,82,172,L,80%,M,50%
789,7,looser,91,185,XL,95%,L,41%
790,9,looser,87,185,XL,96%,L,43%
791,6,looser,88,180,XL,89%,L,50%
792,0,tighter,96,183,L,82%,XL,53%
793,8,tighter,82,183,M,72%,L,58%
794,0,perfect,87,180,L,84%,XL,50%
795,7,looser,76,168,L,82%,M,56%
796,0,perfect,92,183,XL,83%,L,51%
797,2,looser,74,172,L,81%,M,60%
798,5,perfect,89,181,L,72%,XL,61%
799,8,perfect,76,166,M,91%,L,40%
800,8,looser,72,170,M,72%,L,58%
801,3,perfect,92,183,XL,85%,L,56%
802,5,perfect,66,160,S,74%,M,59%
803,1,tighter,81,176,M,92%,L,46%
804,0,tighter,98,178,L,83%,XL,52%
805,1,tighter,85,172,M,85%,L,53%
806,3,looser,79,177,L,90%,XL,50%
807,0,tighter,58,157,S,94%,M,35%
808,6,perfect,71,167,M,94%,S,45%
809,8,tighter,86,179,L,69%,M,61%
810,0,looser,81,176,L,82%,XL,52%
811,6,perfect,84,171,L,89%,M,51%
812,4,tighter,86,172,M,78%,L,52%
813,8,tighter,73,169,M,73%,S,57%
814,3,tighter,88,176,L,77%,M,64%
815,7,tighter,82,164,M,96%,S,41%
816,6,looser,90,187,XL,95%,L,42%
817,1,tighter,82,172,M,93%,L,44%
818,2,perfect,74,169,M,95%,L,44%
819,9,perfect,79,175,L,73%,M,67%
821,0,perfect,81,175,L,82%,M,53%
822,4,tighter,101,186,XL,78%,L,53%
823,6,perfect,85,176,L,95%,XL,43%
824,8,perfect,91,183,XL,76%,L,54%
825,2,tighter,80,179,M,91%,L,49%
826,3,tighter,75,170,M,88%,S,53%
827,7,tighter,77,168,M,91%,S,47%
828,5,tighter,80,174,M,95%,L,39%
829,6,tighter,72,169,M,73%,S,66%
830,8,perfect,80,177,L,78%,M,52%
831,1,tighter,69,168,S,78%,M,60%
832,8,looser,93,184,XL,81%,XXL,49%
833,5,perfect,76,163,M,95%,L,38%
834,7,tighter,81,177,M,90%,L,47%
835,2,looser,91,179,XL,94%,L,45%
836,9,tighter,83,184,L,70%,M,68%
837,4,perfect,89,173,L,87%,XL,43%
838,5,looser,92,185,XL,95%,L,37%
839,8,tighter,88,179,L,78%,M,52%
840,3,perfect,85,177,L,94%,XL,45%
841,0,perfect,88,175,L,88%,XL,46%
842,1,perfect,100,186,XL,95%,L,41%
843,3,perfect,81,173,L,80%,M,61%
844,8,perfect,80,173,L,69%,M,60%
845,0,perfect,91,181,XL,74%,L,61%
847,3,perfect,89,177,L,83%,XL,58%
848,8,tighter,91,178,L,87%,M,43%
849,9,perfect,67,168,M,82%,S,58%
850,8,perfect,102,194,XXL,67%,XL,62%
851,5,tighter,84,180,M,71%,L,62%
852,8,tighter,76,169,M,85%,S,45%
853,7,perfect,82,167,L,71%,M,67%
854,9,perfect,84,179,L,95%,XL,44%
855,8,perfect,71,165,M,88%,S,42%
856,3,looser,79,169,L,94%,M,46%
857,9,perfect,99,187,XL,92%,XXL,47%
858,4,tighter,88,177,L,76%,M,54%
859,6,looser,85,176,XL,76%,L,64%
860,5,perfect,69,169,M,90%,S,43%
861,0,looser,80,175,L,88%,XL,46%
862,6,tighter,77,174,M,96%,S,43%
863,5,tighter,85,178,M,71%,L,62%
864,4,looser,93,182,XL,95%,L,35%
865,3,tighter,86,180,L,76%,M,65%
866,5,tighter,88,178,L,79%,M,54%
867,0,tighter,85,172,M,84%,L,51%
868,1,perfect,93,174,XL,70%,L,68%
869,3,looser,84,175,XL,71%,L,69%
870,6,looser,84,171,L,78%,XL,62%
872,8,tighter,90,181,L,88%,M,42%
873,6,looser,92,180,XL,95%,L,43%
874,7,looser,64,164,M,89%,S,49%
875,8,tighter,81,170,M,94%,L,38%
876,4,perfect,90,183,XL,70%,L,61%
877,4,perfect,86,178,L,90%,XL,41%
878,2,perfect,71,163,M,90%,S,50%
879,8,tighter,96,189,L,66%,XL,64%
880,7,tighter,73,165,S,70%,M,68%
881,8,tighter,95,184,L,81%,XL,49%
882,6,perfect,69,166,M,87%,S,52%
883,3,looser,87,174,XL,85%,L,56%
885,6,perfect,89,177,L,83%,XL,57%
886,1,looser,80,177,L,86%,XL,52%
887,2,perfect,86,182,L,86%,XL,54%
888,5,tighter,80,169,M,96%,S,38%
889,9,looser,85,172,L,70%,XL,68%
890,2,looser,88,175,FALSE,0%,FALSE,0%
891,2,looser,81,175,L,86%,XL,55%
892,9,looser,83,175,L,75%,XL,65%
893,7,perfect,75,168,M,94%,L,43%
894,5,looser,80,168,L,95%,M,39%
895,6,perfect,81,175,L,84%,M,56%
896,5,looser,72,166,M,83%,L,50%
897,0,perfect,67,159,S,72%,M,63%
898,1,perfect,72,169,M,96%,S,41%
899,5,looser,84,170,L,78%,XL,55%
900,7,perfect,79,177,L,77%,M,61%
902,8,perfect,94,180,XL,83%,L,46%
903,9,perfect,87,179,L,86%,XL,47%
904,7,perfect,73,172,M,95%,L,43%
905,2,tighter,82,170,M,95%,L,44%
906,9,tighter,78,169,M,93%,S,45%
907,1,looser,81,170,L,92%,XL,45%
908,1,perfect,77,174,M,79%,L,59%
909,2,tighter,93,182,L,93%,XL,46%
910,9,looser,87,179,XL,91%,L,48%
911,2,perfect,84,175,L,93%,M,46%
912,9,looser,72,169,M,79%,L,62%
913,7,perfect,102,195,XL,91%,L,36%
915,1,tighter,84,169,M,92%,L,45%
916,7,looser,98,188,XL,78%,L,30%
918,8,perfect,89,179,L,74%,XL,56%
919,9,tighter,74,168,M,78%,S,55%
920,1,perfect,87,182,L,82%,XL,56%
921,5,looser,76,167,L,78%,M,55%
922,0,perfect,97,184,XL,96%,L,38%
923,6,looser,84,177,XL,73%,L,67%
924,7,looser,80,175,L,89%,XL,48%
925,1,tighter,68,162,S,86%,M,48%
926,6,tighter,65,164,S,91%,M,48%
927,5,tighter,66,165,S,88%,M,46%
928,5,perfect,82,174,L,84%,M,49%
929,8,tighter,80,177,M,89%,L,41%
930,7,perfect,68,159,S,70%,M,68%
931,8,looser,78,169,L,88%,M,43%
932,5,perfect,81,170,L,70%,M,63%
933,0,perfect,90,183,XL,73%,L,62%
934,6,perfect,76,176,M,80%,L,60%
935,1,looser,75,165,L,67%,M,65%
936,2,perfect,87,188,XL,71%,L,69%
937,0,tighter,68,155,S,92%,M,43%
938,8,perfect,92,173,L,71%,XL,59%
939,0,tighter,74,162,S,69%,M,66%
940,6,looser,81,174,L,87%,XL,52%
941,8,looser,83,164,L,89%,XL,41%
942,0,tighter,94,176,L,94%,M,41%
943,1,looser,88,180,XL,89%,L,49%
944,2,looser,66,159,M,90%,S,50%
945,3,looser,90,179,XL,97%,L,42%
946,1,looser,89,176,XL,88%,L,50%
947,1,perfect,84,170,L,87%,M,51%
949,4,perfect,78,176,L,66%,M,64%
950,3,tighter,98,189,XL,79%,L,62%
951,9,perfect,78,169,M,84%,L,56%
952,9,looser,83,170,L,85%,XL,55%
953,4,tighter,74,167,M,76%,S,54%
954,6,looser,91,170,XL,87%,L,52%
955,0,looser,72,172,M,70%,L,65%
956,1,perfect,74,167,M,96%,L,41%
957,6,perfect,76,167,M,93%,L,46%
958,3,tighter,76,175,M,95%,S,44%
959,7,perfect,86,178,L,92%,XL,46%
960,3,perfect,74,168,M,95%,L,43%
961,6,perfect,88,181,L,80%,XL,60%
962,1,tighter,82,177,M,88%,L,50%
964,3,tighter,80,175,M,94%,L,45%
965,7,looser,100,187,XL,63%,L,23%
966,2,perfect,85,175,L,95%,M,44%
967,5,looser,91,185,XL,95%,L,38%
968,2,perfect,86,174,L,95%,XL,44%
969,2,looser,80,164,L,92%,M,47%
970,1,perfect,86,167,FALSE,0%,FALSE,0%
971,0,looser,76,172,L,87%,M,47%
972,0,tighter,86,182,L,78%,M,57%
973,0,tighter,83,175,M,86%,L,48%
974,8,tighter,84,171,M,86%,L,44%
975,2,perfect,80,177,L,83%,M,57%
976,9,perfect,73,163,M,94%,S,45%
977,9,looser,82,171,L,87%,XL,52%
978,9,looser,99,185,XXL,82%,XL,58%
979,5,looser,85,171,L,69%,XL,64%
980,4,looser,86,174,XL,73%,L,57%
981,9,perfect,96,179,XL,92%,L,47%
982,1,tighter,82,173,M,92%,L,45%
983,4,looser,73,171,L,68%,M,62%
984,2,perfect,89,187,XL,76%,L,64%
985,2,tighter,84,174,M,86%,L,55%
986,1,tighter,79,168,M,94%,S,43%
987,2,tighter,84,177,M,80%,L,60%
988,0,looser,90,171,XL,91%,L,44%
989,5,looser,94,188,XL,93%,L,34%
990,1,looser,90,183,XL,94%,L,43%
991,2,perfect,82,176,L,89%,M,51%
992,5,tighter,92,181,L,95%,M,39%
993,4,tighter,77,170,M,92%,S,39%
994,6,looser,77,173,L,93%,M,46%
997,3,looser,83,177,L,71%,XL,69%
998,1,looser,99,188,XL,69%,L,26%
999,4,perfect,90,183,XL,70%,L,61%
2002,3,perfect,84,170,L,87%,M,54%
2003,2,perfect,86,178,L,92%,XL,48%
2004,8,looser,84,170,L,75%,XL,54%
2005,1,perfect,87,176,L,91%,XL,46%
2006,1,perfect,83,179,L,94%,M,43%
2007,8,looser,67,165,M,94%,S,37%
2008,0,looser,84,173,L,72%,XL,63%
2012,7,looser,84,172,L,75%,XL,62%
2013,9,looser,88,174,XL,89%,L,51%
2014,7,perfect,98,184,XL,93%,L,44%
2016,9,tighter,79,170,M,95%,S,43%
2017,7,tighter,74,169,M,82%,S,56%
2018,2,perfect,72,170,M,97%,L,42%
2019,5,perfect,102,187,XL,95%,L,36%
2020,5,tighter,69,165,S,80%,M,53%
2021,0,perfect,75,171,M,91%,L,44%
2022,7,perfect,76,172,M,87%,L,51%
2023,1,perfect,79,176,L,75%,M,63%
2024,6,perfect,80,176,L,81%,M,59%
2025,7,tighter,67,165,S,86%,M,52%
2026,4,looser,78,172,L,94%,M,38%
2027,1,perfect,87,183,L,80%,XL,58%
2028,7,tighter,91,178,L,91%,M,47%
2029,9,perfect,68,172,M,91%,S,48%
2030,5,perfect,84,170,L,86%,M,47%
2031,1,looser,96,185,XL,92%,L,36%
2033,8,looser,79,175,L,89%,XL,42%
2034,6,tighter,97,187,L,70%,XL,68%
2035,9,looser,89,176,XL,93%,L,45%
2036,4,tighter,82,176,M,87%,L,43%
2037,7,looser,98,181,XL,91%,L,36%
2038,5,looser,93,183,XL,95%,L,37%
2039,1,tighter,78,172,M,96%,S,41%
2040,7,perfect,81,172,L,77%,M,61%
2041,2,looser,96,180,XL,95%,L,39%
2042,0,perfect,76,173,M,84%,L,50%
2043,6,looser,86,174,XL,76%,L,63%
2044,4,perfect,90,180,L,66%,XL,64%
2045,5,perfect,78,171,M,79%,L,55%
2046,3,tighter,76,169,M,89%,S,51%
2047,5,tighter,77,168,M,90%,S,43%
2048,5,perfect,75,169,M,93%,L,41%
2049,7,tighter,80,174,M,95%,L,42%
2050,8,tighter,71,162,S,81%,M,49%
2051,0,perfect,76,168,M,91%,L,43%
2052,5,perfect,75,167,M,94%,L,39%
2053,4,perfect,85,175,L,94%,M,37%
2054,3,tighter,95,186,L,82%,XL,59%
2055,2,perfect,66,165,M,72%,S,69%
2056,6,looser,96,178,XL,95%,L,40%
2057,5,tighter,88,177,L,76%,M,57%
2058,4,perfect,89,179,L,75%,XL,55%
2059,9,tighter,82,172,M,93%,L,46%
2060,0,tighter,95,182,L,87%,XL,47%
2061,6,tighter,78,180,M,94%,L,45%
2062,9,looser,81,170,L,92%,XL,47%
2063,4,perfect,76,172,M,85%,L,45%
2064,7,looser,87,172,XL,77%,L,61%
2065,6,tighter,84,169,M,92%,L,47%
2066,9,tighter,93,178,L,94%,M,40%
2067,1,perfect,98,186,XL,94%,L,43%
2068,7,tighter,69,167,S,79%,M,59%
2069,0,perfect,81,179,L,88%,M,46%
2070,8,tighter,84,172,M,85%,L,45%
2073,8,looser,80,166,L,90%,M,40%
2074,8,perfect,75,167,M,92%,L,39%
2075,9,perfect,108,192,XXL,87%,XL,53%
2076,0,perfect,87,176,L,90%,XL,44%
2078,6,tighter,79,175,M,96%,L,43%
2079,3,looser,93,175,XL,95%,XXL,44%
2080,1,perfect,82,174,L,86%,M,53%
2081,7,looser,83,178,XL,70%,L,68%
2082,8,tighter,76,172,M,89%,S,41%
2083,5,tighter,87,181,L,80%,M,53%
2084,1,perfect,74,172,M,93%,L,45%
2085,6,tighter,85,178,M,74%,L,66%
2086,8,perfect,89,179,L,74%,XL,56%
2087,3,tighter,85,175,M,80%,L,61%
2088,0,perfect,95,188,XL,96%,L,39%
2089,0,looser,86,176,XL,82%,L,52%
2090,7,perfect,92,184,XL,81%,L,57%
2091,2,perfect,81,176,L,86%,M,55%
2092,2,looser,72,163,M,89%,L,51%
2093,2,perfect,73,158,M,90%,S,50%
2094,2,looser,70,168,M,89%,L,51%
2095,2,perfect,60,163,S,89%,M,51%
2096,9,looser,94,183,XL,82%,XXL,58%
2097,6,looser,91,178,XL,93%,L,46%
2098,6,perfect,75,167,M,95%,L,44%
2100,8,tighter,100,186,XL,77%,L,53%
2101,2,tighter,78,169,M,94%,S,45%
2102,2,perfect,87,170,L,95%,M,44%
2104,6,looser,68,162,M,96%,S,42%
2105,8,looser,85,178,XL,78%,L,52%
2107,3,tighter,92,181,L,95%,M,44%
2108,5,looser,81,173,L,88%,XL,46%
2109,8,perfect,94,189,XL,94%,L,38%
2110,0,tighter,93,184,L,90%,XL,44%
2111,9,tighter,90,185,L,94%,M,39%
2112,4,perfect,93,182,XL,79%,L,51%
2113,0,perfect,85,175,L,94%,M,41%
2114,9,perfect,79,171,M,75%,L,65%
2115,8,tighter,80,170,M,95%,S,37%
2116,5,perfect,75,178,M,79%,L,54%
2117,9,tighter,79,163,M,90%,S,50%
2119,5,perfect,69,162,M,78%,S,55%
2120,7,looser,83,169,L,87%,XL,52%
2121,2,tighter,90,183,L,94%,M,45%
2122,8,tighter,95,176,L,92%,XL,39%
2123,9,looser,74,171,L,77%,M,63%
2124,5,perfect,85,173,L,93%,M,41%
2125,5,perfect,90,183,XL,70%,L,63%
2126,1,perfect,86,178,L,92%,XL,46%
2127,7,perfect,92,181,XL,77%,L,61%
2128,8,tighter,90,180,L,87%,M,43%
2129,9,looser,88,176,XL,91%,L,48%
2130,9,looser,86,178,XL,87%,L,53%
2131,1,looser,78,170,L,92%,M,45%
2132,3,looser,90,179,XL,97%,L,42%
2133,1,looser,74,168,L,1%,M,1%
2136,5,looser,80,173,L,91%,XL,42%
2137,6,tighter,82,171,M,94%,L,44%
2138,4,looser,76,168,L,80%,M,50%
2139,6,tighter,103,194,XL,92%,L,47%
2141,5,looser,88,184,XL,91%,L,42%
2142,0,tighter,91,172,L,80%,M,55%
2143,0,tighter,81,169,M,96%,L,39%
2144,6,perfect,83,179,L,94%,M,44%
2145,8,looser,85,181,XL,83%,L,47%
2148,4,looser,90,176,XL,89%,L,42%
2149,5,perfect,84,179,L,94%,XL,39%
2150,8,tighter,67,171,S,81%,M,49%
2151,0,perfect,92,180,XL,77%,L,57%
2152,0,looser,96,176,XL,84%,XXL,51%
2153,6,perfect,97,186,XL,93%,L,45%
2155,8,looser,84,176,XL,68%,L,62%
2156,4,tighter,99,182,L,67%,XL,64%
2157,5,tighter,75,171,M,88%,S,45%
2158,2,perfect,80,171,L,71%,M,69%
2159,2,looser,81,174,L,87%,XL,53%
2160,3,looser,93,181,XL,89%,XXL,51%
2161,4,looser,93,172,XL,92%,L,39%
2163,4,tighter,95,177,L,93%,XL,39%
2164,9,tighter,84,174,M,86%,L,55%
2166,5,tighter,83,173,M,89%,L,44%
2167,0,looser,90,187,XL,91%,XXL,44%
2168,5,looser,100,186,XL,64%,L,23%
2169,2,tighter,93,184,L,91%,XL,48%
2170,9,looser,87,171,XL,77%,L,56%
2171,3,perfect,91,177,L,73%,XL,68%
2172,8,perfect,73,165,M,93%,S,38%
2173,4,perfect,88,173,L,1%,XL,3%
2175,5,perfect,88,177,L,86%,XL,48%
2176,5,looser,78,175,L,94%,XL,40%
2177,0,perfect,79,175,L,71%,M,64%
2178,7,looser,79,169,L,93%,M,44%
2181,4,perfect,84,178,L,95%,XL,37%
2182,1,perfect,98,183,XL,93%,L,44%
2185,3,perfect,79,172,M,72%,L,67%
2186,6,perfect,70,161,M,83%,S,57%
2187,2,perfect,79,171,M,75%,L,65%
2188,4,perfect,86,179,L,89%,XL,42%
2189,6,perfect,82,174,L,86%,M,54%
2190,3,perfect,76,170,M,90%,L,50%
2191,7,tighter,78,176,M,96%,L,41%
2192,9,perfect,63,152,S,88%,M,46%
2194,5,perfect,87,171,L,95%,M,39%
2195,5,tighter,97,176,L,90%,XL,44%
2196,4,perfect,85,171,L,91%,M,40%
2197,5,looser,81,170,L,91%,XL,42%
2198,7,tighter,92,181,L,95%,M,42%
2199,0,tighter,84,174,M,84%,L,50%
2200,1,tighter,68,161,S,88%,M,50%
2201,0,tighter,89,183,L,90%,M,44%
2202,1,tighter,83,177,M,84%,L,54%
2203,6,perfect,75,163,M,97%,L,41%
2204,2,perfect,86,181,L,88%,XL,52%
2205,3,looser,90,177,XL,96%,L,43%
2206,1,tighter,84,177,M,80%,L,58%
2207,0,tighter,84,183,L,70%,M,64%
2208,5,perfect,91,182,XL,73%,L,60%
2209,8,tighter,85,170,M,84%,L,46%
2210,9,perfect,88,173,L,92%,XL,48%
2211,1,looser,78,170,L,92%,M,45%
2212,8,perfect,80,166,M,76%,L,54%
2213,6,looser,80,175,L,90%,XL,50%
2214,5,perfect,91,180,XL,69%,L,64%
2215,2,tighter,78,173,M,96%,S,42%
2216,8,perfect,93,176,XL,71%,L,59%
2217,7,tighter,81,173,M,94%,L,43%
2218,2,looser,74,161,M,84%,L,57%
2219,9,perfect,79,171,M,75%,L,65%
2220,6,looser,72,167,M,83%,L,57%
2221,1,looser,91,182,XL,94%,L,42%
2222,3,tighter,74,164,M,72%,S,68%
2223,5,looser,91,182,XL,94%,L,39%
2224,4,perfect,77,166,M,90%,L,41%
2225,1,perfect,97,185,XL,92%,L,45%
2226,7,tighter,83,178,M,82%,L,56%
2227,7,tighter,73,166,M,71%,S,67%
2228,2,tighter,80,171,M,96%,L,42%
2229,4,looser,75,164,M,67%,L,63%
2230,5,perfect,78,176,L,67%,M,65%
2231,0,looser,81,171,L,90%,XL,45%
2232,2,perfect,95,182,FALSE,0%,FALSE,0%
2233,0,tighter,78,168,M,92%,S,43%
2234,6,looser,83,172,L,82%,XL,58%
2235,7,tighter,74,165,M,73%,S,65%
2237,0,tighter,77,169,M,91%,S,44%
2239,3,tighter,82,176,M,69%,L,51%
2240,9,perfect,82,175,L,87%,M,53%
2241,3,looser,78,166,L,88%,M,53%
2243,9,looser,82,175,L,79%,XL,54%
2244,5,tighter,69,159,S,87%,M,46%
2245,6,tighter,83,172,M,91%,L,48%
2246,9,perfect,81,171,L,72%,M,61%
2247,6,perfect,70,165,M,89%,S,50%
2248,8,perfect,76,177,M,73%,L,57%
2250,3,perfect,76,171,M,89%,L,52%
2251,7,looser,84,179,XL,75%,L,63%
2252,1,perfect,71,163,M,90%,S,48%
2253,2,looser,95,188,XL,92%,L,37%
2254,3,tighter,74,165,M,74%,S,66%
2256,1,tighter,83,181,M,76%,L,62%
2257,3,perfect,85,170,L,90%,M,50%
2258,2,looser,81,176,L,71%,XL,57%
2259,3,perfect,81,174,L,82%,M,59%
2260,5,looser,99,184,XL,80%,L,29%
2261,7,perfect,84,173,L,91%,M,47%
2262,8,looser,86,180,XL,86%,L,44%
2263,6,tighter,82,173,M,93%,L,46%
2264,5,looser,95,179,XL,95%,L,36%
2265,4,tighter,82,175,M,89%,L,42%
2266,1,tighter,83,173,M,90%,L,48%
2267,5,looser,90,180,XL,92%,L,41%
2268,7,perfect,89,178,L,80%,XL,58%
2269,1,tighter,65,157,S,94%,M,42%
2270,4,perfect,80,175,L,76%,M,54%
2271,4,looser,71,163,M,91%,L,40%
2272,7,tighter,86,176,M,72%,L,66%
2273,6,tighter,97,186,L,73%,XL,67%
2275,0,looser,78,168,L,89%,M,45%
2276,6,perfect,89,182,L,72%,XL,68%
2277,4,tighter,84,174,M,83%,L,47%
2278,0,perfect,74,169,M,94%,L,40%
2279,5,perfect,86,178,L,91%,XL,42%
2280,1,looser,85,178,XL,78%,L,60%
2281,0,perfect,94,186,XL,93%,L,41%
2282,2,tighter,78,163,M,88%,S,53%
2283,0,looser,81,172,L,89%,XL,46%
2284,2,looser,90,182,XL,94%,L,45%
2285,9,perfect,86,175,L,94%,XL,45%
2286,3,tighter,79,172,M,96%,S,42%
2287,1,perfect,72,161,M,90%,S,48%
2288,7,perfect,85,169,L,89%,M,49%
2289,6,tighter,84,174,M,86%,L,54%
2290,0,looser,71,172,M,76%,L,59%
2291,1,looser,64,160,M,83%,S,55%
2292,7,perfect,84,171,L,88%,M,50%
2293,0,looser,75,162,M,74%,L,60%
2294,6,looser,98,188,XL,79%,L,30%
2295,3,looser,89,181,XL,96%,L,42%
2296,0,tighter,92,178,L,92%,M,43%
2297,8,tighter,84,176,M,78%,L,52%
2298,6,looser,62,158,S,72%,M,68%
2299,5,tighter,94,181,L,91%,XL,42%
2300,7,perfect,89,180,L,76%,XL,62%
2301,9,tighter,70,161,S,84%,M,56%
2302,9,tighter,80,169,M,96%,S,42%
2303,5,looser,76,170,L,84%,M,49%
2304,5,perfect,85,184,L,86%,XL,47%
2305,9,looser,63,161,M,80%,S,60%
2306,9,perfect,83,180,L,95%,M,44%
2307,9,perfect,70,163,M,86%,S,54%
2308,3,tighter,79,168,M,94%,S,45%
2309,0,tighter,76,170,M,89%,S,45%
2310,8,perfect,92,180,XL,74%,L,55%
2311,7,tighter,76,168,M,88%,S,50%
2312,6,perfect,91,182,XL,75%,L,65%
2313,2,tighter,82,172,M,93%,L,46%
2314,3,tighter,81,171,M,95%,L,44%
2315,7,looser,72,172,M,71%,L,67%
2316,5,looser,74,165,M,73%,L,60%
2317,9,looser,84,174,L,72%,XL,68%
2318,9,tighter,80,172,M,96%,L,43%
2322,7,tighter,83,173,M,90%,L,48%
2323,7,tighter,84,176,M,82%,L,56%
