user_id,product_id,rating
477,2_L,0.72
477,4_S,0.32999999999999996
477,1_M,0.68
478,2_M,0.75
478,9_XXL,0.25
479,5_XL,0.92
479,2_S,0.06999999999999995
479,8_XXL,0.37
480,5_M,0.96
480,0_XXL,0.040000000000000036
481,1_M,0.84
481,3_XXL,0.16000000000000003
481,6_L,0.55
482,0_M,0.78
482,5_S,0.21999999999999997
482,2_L,0.6
483,3_XL,0.9
483,8_S,0.14
483,5_L,0.5
484,4_M,0.73
484,0_L,0.26
484,1_S,0.62
485,8_M,0.84
485,9_XL,0.12
485,3_S,0.53
486,8_XL,0.83
486,9_S,0.13
487,8_L,0.77
487,5_XXL,0.19999999999999996
487,7_XL,0.57
488,2_XL,0.93
488,8_L,0.050000000000000044
488,4_L,0.4
489,5_XL,0.92
489,9_M,0.040000000000000036
490,4_S,0.74
490,7_XXL,0.22999999999999998
491,4_M,0.69
491,0_S,0.28
492,8_M,0.89
492,9_XL,0.07999999999999996
492,0_L,0.43
493,4_M,0.81
493,5_S,0.18000000000000005
493,9_L,0.56
494,9_L,0.76
494,5_XXL,0.27
494,3_M,0.65
495,5_L,0.9
496,9_L,0.88
496,7_XL,0.10999999999999999
496,1_M,0.49
497,5_S,0.94
497,0_XXL,0.06000000000000005
497,3_M,0.44
498,5_M,0.75
498,7_S,0.22999999999999998
498,3_L,0.63
499,9_L,0.93
499,2_S,0.06999999999999995
499,8_XL,0.41
500,3_L,0.93
500,5_XL,0.06999999999999995
500,6_M,0.45
501,6_XL,0.83
501,9_XXL,0.12
502,4_L,0.86
502,9_M,0.13
502,7_XL,0.5
503,8_M,0.9
503,5_XXL,0.07999999999999996
503,1_L,0.45
504,3_L,0.78
504,8_XL,0.27
504,4_M,0.55
505,8_M,0.92
505,0_L,0.06000000000000005
506,4_XL,0.93
506,6_M,0.06000000000000005
506,3_XXL,0.44
507,5_L,0.69
507,9_S,0.28
508,9_XL,0.78
508,6_S,0.25
509,4_L,0.94
509,6_XXL,0.050000000000000044
509,9_M,0.44
510,4_L,0.78
510,6_XXL,0.19999999999999996
510,8_M,0.54
511,4_XL,0.74
511,9_M,0.18999999999999995
511,6_M,0.4
512,8_XL,0.66
512,4_XXL,0.32999999999999996
512,7_L,0.68
513,3_XL,0.91
513,7_S,0.050000000000000044
513,5_L,0.38
514,3_L,0.92
514,1_XL,0.07999999999999996
514,2_M,0.47
515,2_L,0.71
515,5_XL,0.32999999999999996
516,4_S,0.73
516,7_XL,0.22999999999999998
516,3_M,0.63
517,0_M,0.93
517,5_XXL,0.06999999999999995
517,9_L,0.46
518,4_M,0.89
518,1_XL,0.09999999999999998
518,2_L,0.49
519,4_L,0.9
519,6_S,0.07999999999999996
520,3_L,0.94
520,6_XL,0.06000000000000005
520,9_M,0.45
521,0_M,0.77
521,2_S,0.20999999999999996
522,9_L,0.73
522,2_S,0.24
523,8_L,0.89
523,0_XXL,0.08999999999999997
523,3_XL,0.47
524,1_M,0.82
524,6_XL,0.18000000000000005
524,2_S,0.58
525,5_L,0.68
525,1_S,0.31000000000000005
526,3_M,0.96
526,2_XXL,0.040000000000000036
527,0_M,0.87
527,8_XL,0.07999999999999996
527,6_L,0.43
528,1_L,0.94
528,9_XL,0.06000000000000005
529,6_M,0.96
529,9_XL,0.040000000000000036
529,5_L,0.38
530,8_M,0.86
530,1_XL,0.10999999999999999
530,9_S,0.5
531,5_L,0.9
531,9_XXL,0.09999999999999998
531,0_XL,0.45
532,0_XL,0.68
532,7_S,0.31000000000000005
532,6_L,0.68
533,8_M,0.88
533,0_S,0.08999999999999997
533,2_L,0.48
534,3_XXL,0.71
534,9_L,0.29000000000000004
534,4_L,0.32
535,7_L,0.82
535,6_S,0.17000000000000004
535,4_XL,0.51
536,8_L,0.66
536,1_XXL,0.30000000000000004
536,6_L,0.62
537,7_XL,0.7
537,6_XXL,0.29000000000000004
537,2_L,0.69
538,4_S,0.79
538,8_XL,0.17000000000000004
539,4_XL,0.74
539,7_S,0.22999999999999998
539,3_L,0.59
540,6_L,0.94
540,9_S,0.06000000000000005
541,4_XL,0.95
541,2_M,0.050000000000000044
542,3_M,0.85
542,1_L,0.15000000000000002
543,5_L,0.76
543,2_XXL,0.20999999999999996
544,5_L,0.86
544,9_XXL,0.13
544,2_XL,0.54
545,8_L,0.71
545,2_XXL,0.24
545,1_XL,0.63
546,1_M,0.78
546,8_XXL,0.26
546,3_S,0.62
547,3_M,0.71
547,2_S,0.30000000000000004
548,8_XL,0.79
548,2_XXL,0.040000000000000036
549,6_L,0.88
549,1_M,0.12
550,5_M,0.76
550,2_XL,0.21999999999999997
550,6_L,0.62
551,8_M,0.86
551,0_XL,0.10999999999999999
551,3_S,0.5
552,5_S,0.88
552,4_XXL,0.13
552,9_M,0.51
553,0_XL,0.93
553,6_XXL,0.12
553,5_L,0.46
554,4_M,0.88
554,9_S,0.09999999999999998
555,9_XL,0.77
555,6_S,0.050000000000000044
555,5_L,0.35
556,8_L,0.81
556,3_XXL,0.15000000000000002
556,1_XL,0.53
557,4_L,0.9
557,5_S,0.09999999999999998
557,7_XL,0.47
558,2_XL,0.9
558,9_XXL,0.050000000000000044
558,5_L,0.44
559,4_XL,0.91
559,2_XXL,0.07999999999999996
559,6_L,0.47
560,5_M,0.95
560,2_XXL,0.050000000000000044
560,0_L,0.4
561,4_L,0.76
561,6_XXL,0.19999999999999996
562,9_L,0.75
562,0_XXL,0.24
562,2_M,0.62
563,5_L,0.94
563,8_XL,0.07999999999999996
564,9_XL,0.95
564,6_M,0.09999999999999998
565,4_M,0.95
565,9_S,0.040000000000000036
565,2_L,0.43
566,0_S,0.85
566,3_XL,0.13
567,8_M,0.82
567,7_XL,0.14
567,9_S,0.54
568,8_M,0.67
568,0_S,0.30000000000000004
568,1_L,0.67
569,5_M,0.93
569,2_S,0.06999999999999995
569,8_L,0.4
570,8_L,0.91
570,4_XXL,0.06000000000000005
570,7_M,0.43
571,0_L,0.76
571,3_XXL,0.21999999999999997
572,8_M,0.94
572,0_XXL,0.040000000000000036
572,1_L,0.41
573,0_L,0.83
573,3_M,0.16000000000000003
573,2_XL,0.56
574,7_L,0.91
574,5_XXL,0.09999999999999998
574,8_XL,0.43
575,3_XL,0.88
575,2_M,0.040000000000000036
575,7_L,0.4
576,8_XL,0.91
576,4_S,0.06000000000000005
577,1_M,0.93
577,2_S,0.06999999999999995
578,2_XL,0.79
578,0_XXL,0.18000000000000005
579,5_M,0.73
579,2_S,0.25
580,9_M,0.96
580,8_L,0.06000000000000005
581,5_L,0.73
581,9_XXL,0.24
582,8_M,0.93
582,0_XXL,0.050000000000000044
583,0_L,0.75
584,9_M,0.81
584,6_XL,0.18000000000000005
585,8_L,0.86
585,5_S,0.10999999999999999
586,2_L,0.93
587,0_L,0.84
587,3_XXL,0.14
588,1_L,0.91
588,4_S,0.09999999999999998
589,1_M,0.71
589,3_S,0.26
590,3_M,0.71
591,2_M,0.87
592,3_XL,0.96
593,6_M,0.94
593,9_XL,0.06000000000000005
594,5_M,0.91
594,7_XXL,0.07999999999999996
595,4_XL,0.88
595,6_S,0.10999999999999999
596,3_L,0.88
596,0_XL,0.14
597,0_L,0.86
597,1_XXL,0.13
598,0_S,0.87
599,7_XL,0.86
599,6_S,0.13
600,5_XL,0.91
600,1_M,0.07999999999999996
601,8_L,0.87
601,3_S,0.08999999999999997
602,6_M,0.88
603,5_S,0.8
603,6_XL,0.18000000000000005
604,7_M,0.93
604,3_XXL,0.06999999999999995
605,2_L,0.91
605,1_XXL,0.08999999999999997
606,4_XL,0.8
606,1_XXL,0.18000000000000005
607,0_S,0.7
607,6_XXL,0.28
608,4_L,0.93
609,4_XL,0.95
609,1_M,0.050000000000000044
610,6_XL,0.95
610,5_S,0.050000000000000044
611,9_XL,0.77
612,4_M,0.95
612,1_XXL,0.040000000000000036
613,3_L,0.94
613,4_S,0.06999999999999995
614,0_L,0.85
614,5_S,0.14
615,7_M,0.74
615,9_S,0.25
616,5_L,0.9
616,4_XXL,0.09999999999999998
617,1_M,0.79
617,7_S,0.19999999999999996
618,0_S,0.76
618,6_XL,0.21999999999999997
619,4_L,0.71
619,1_S,0.28
620,9_L,0.87
620,0_XXL,0.14
621,9_S,0.71
621,7_XL,0.27
622,8_L,0.84
622,5_S,0.13
623,9_L,0.81
624,3_XL,0.93
624,6_S,0.050000000000000044
625,7_L,0.9
625,2_XXL,0.08999999999999997
626,7_S,0.78
626,6_XXL,0.21999999999999997
627,4_M,0.72
627,8_XXL,0.28
628,7_L,0.88
628,6_S,0.12
629,2_M,0.87
629,3_S,0.13
630,8_XL,0.89
631,4_L,0.9
631,9_XXL,0.07999999999999996
632,1_M,0.87
632,2_L,0.12
633,1_XL,0.9
633,3_XXL,0.040000000000000036
634,1_XL,0.89
634,3_M,0.050000000000000044
635,1_M,0.71
635,4_S,0.31999999999999995
636,4_M,0.85
636,0_XXL,0.15000000000000002
637,7_L,0.71
637,2_S,0.27
638,4_L,0.91
638,0_M,0.07999999999999996
639,8_M,0.88
639,1_XL,0.08999999999999997
640,3_L,0.84
640,1_M,0.16000000000000003
641,4_L,0.93
641,2_XXL,0.06000000000000005
643,0_M,0.93
644,7_L,0.82
644,5_S,0.07999999999999996
645,6_S,0.78
646,2_XL,0.8
646,6_XXL,0.19999999999999996
647,0_L,0.76
648,8_M,0.66
648,7_XL,0.30000000000000004
649,0_XL,0.65
649,9_M,0.040000000000000036
650,7_XL,0.72
650,9_S,0.15000000000000002
651,8_XL,0.88
651,1_M,0.17000000000000004
652,9_L,0.83
652,2_S,0.17000000000000004
653,4_L,0.88
653,7_S,0.10999999999999999
654,3_M,0.96
654,5_XL,0.040000000000000036
655,8_M,0.93
655,7_L,0.050000000000000044
656,8_M,0.82
656,3_S,0.14
657,7_L,0.79
658,7_L,0.7
658,4_XXL,0.32999999999999996
659,5_L,0.74
659,3_M,0.24
660,5_M,0.95
660,2_XXL,0.040000000000000036
661,5_M,0.86
662,9_M,0.97
662,2_XL,0.030000000000000027
663,3_M,0.96
663,2_XL,0.030000000000000027
664,9_M,0.78
665,0_M,0.77
665,2_XL,0.21999999999999997
666,4_M,0.93
666,1_XL,0.06000000000000005
667,1_S,0.71
667,9_XXL,0.28
668,6_XL,0.82
669,1_XL,0.75
669,7_XXL,0.21999999999999997
670,4_M,0.89
670,2_XL,0.08999999999999997
671,0_L,0.9
671,3_S,0.08999999999999997
672,8_M,0.88
672,5_XL,0.08999999999999997
673,1_XL,0.75
674,0_XL,0.86
674,3_M,0.13
675,8_L,0.84
676,1_M,0.8
676,5_S,0.21999999999999997
677,1_M,0.75
677,2_L,0.22999999999999998
678,5_XL,0.67
678,9_S,0.29000000000000004
679,0_S,0.69
680,3_L,0.73
680,9_M,0.27
681,0_L,0.86
681,6_M,0.13
682,4_XL,0.74
682,6_M,0.22999999999999998
683,0_XL,0.96
683,1_S,0.07999999999999996
685,3_L,0.94
685,0_XXL,0.06999999999999995
686,7_L,0.94
687,8_L,0.73
687,2_XL,0.20999999999999996
688,5_XL,0.72
689,8_L,0.89
689,0_S,0.08999999999999997
690,3_L,0.89
691,1_S,0.72
691,9_L,0.27
692,7_L,0.94
692,2_XXL,0.06000000000000005
693,8_M,0.75
694,2_L,0.83
694,0_S,0.18999999999999995
695,8_L,0.91
695,2_M,0.06000000000000005
696,0_L,0.93
696,4_XL,0.06999999999999995
697,7_XL,0.88
697,8_XXL,0.08999999999999997
698,4_XL,0.74
698,7_XXL,0.22999999999999998
699,5_M,0.89
699,3_S,0.09999999999999998
700,9_XL,0.82
700,8_S,0.22999999999999998
701,0_XL,0.73
701,4_S,0.31000000000000005
702,4_M,0.72
702,8_XXL,0.28
703,4_L,0.83
704,5_XL,0.93
705,5_M,0.85
705,2_XL,0.13
706,4_M,0.86
706,3_XXL,0.12
707,8_M,0.9
707,1_XXL,0.06999999999999995
708,6_M,0.89
708,9_XL,0.10999999999999999
709,9_S,0.74
710,0_L,0.77
710,6_M,0.20999999999999996
711,5_M,0.87
711,2_XXL,0.12
712,9_XL,0.9
712,7_XXL,0.050000000000000044
713,4_XL,0.75
713,5_S,0.24
714,8_L,0.77
714,4_XXL,0.21999999999999997
715,8_L,0.82
715,7_XXL,0.14
716,2_L,0.91
716,4_XL,0.10999999999999999
717,8_XL,0.77
718,5_M,0.87
718,1_S,0.12
719,9_L,0.74
719,2_XXL,0.25
720,1_XL,0.71
720,6_XXL,0.28
721,8_XL,0.91
722,0_L,0.69
722,9_XXL,0.28
723,0_L,0.93
723,4_XXL,0.06999999999999995
724,3_M,0.72
724,5_XXL,0.31999999999999995
725,5_XL,0.89
725,0_S,0.050000000000000044
726,8_L,0.83
726,1_XXL,0.13
727,9_XXL,0.92
727,3_L,0.07999999999999996
728,0_L,0.94
729,0_M,0.94
729,6_XXL,0.050000000000000044
730,7_M,0.95
730,4_XL,0.050000000000000044
731,1_XL,0.88
731,2_XXL,0.10999999999999999
732,0_L,0.94
732,5_S,0.06000000000000005
733,9_L,0.86
734,1_L,0.76
735,0_M,0.75
735,5_XXL,0.25
736,8_L,0.79
736,3_XXL,0.17000000000000004
737,0_M,0.78
737,2_L,0.18999999999999995
738,8_L,0.65
738,6_XL,0.30000000000000004
739,8_L,0.89
739,3_XXL,0.07999999999999996
740,2_M,0.75
741,8_XL,0.9
741,0_L,0.06999999999999995
742,8_XXL,0.95
742,3_M,0.040000000000000036
743,3_M,0.96
744,9_XL,0.94
745,8_L,0.75
745,9_M,0.19999999999999996
746,8_XL,0.71
746,0_S,0.27
747,8_L,0.87
747,1_XL,0.09999999999999998
748,3_M,0.91
749,6_XL,0.73
749,8_M,0.31000000000000005
750,3_L,0.86
750,6_M,0.14
751,5_L,0.77
751,2_XXL,0.20999999999999996
752,9_M,0.95
752,6_S,0.040000000000000036
753,7_L,0.84
753,6_XXL,0.16000000000000003
754,5_L,0.7
754,3_M,0.27
755,7_M,0.84
756,7_XL,0.95
757,2_M,0.95
757,1_XXL,0.06000000000000005
758,5_M,0.72
758,2_XXL,0.24
759,5_S,0.77
759,1_XL,0.20999999999999996
760,8_XL,0.81
760,5_M,0.050000000000000044
761,5_M,0.88
762,8_L,0.82
763,5_M,0.68
763,0_L,0.31000000000000005
764,9_M,0.82
764,1_L,0.18000000000000005
765,6_L,0.94
766,7_M,0.95
767,9_L,0.9
767,7_S,0.08999999999999997
768,7_L,0.79
768,9_M,0.20999999999999996
769,9_L,0.88
770,6_L,0.85
770,9_S,0.050000000000000044
771,5_XL,0.74
771,7_M,0.25
772,6_L,0.86
772,5_M,0.050000000000000044
773,0_L,0.75
774,1_M,0.95
774,5_XXL,0.050000000000000044
775,5_L,0.84
775,1_S,0.15000000000000002
776,7_L,0.91
776,2_XXL,0.07999999999999996
777,7_XL,0.87
777,0_M,0.07999999999999996
778,4_M,0.95
778,6_XL,0.040000000000000036
779,5_L,0.68
779,3_XL,0.29000000000000004
780,5_XL,0.92
781,9_M,0.91
782,4_L,0.88
783,8_L,0.84
783,6_S,0.12
784,8_L,0.7
784,9_M,0.25
785,8_L,0.84
785,0_S,0.13
786,9_L,0.76
787,7_S,0.85
787,6_L,0.15000000000000002
788,4_L,0.8
788,0_XL,0.18999999999999995
789,9_XL,0.91
789,7_M,0.050000000000000044
790,3_XL,0.96
790,9_M,0.040000000000000036
791,6_XL,0.89
792,0_L,0.82
792,3_S,0.17000000000000004
793,8_M,0.72
794,0_L,0.84
794,5_S,0.15000000000000002
795,5_L,0.8
795,7_XL,0.18000000000000005
796,6_XL,0.8
796,0_XXL,0.17000000000000004
797,1_L,0.78
797,2_XL,0.18999999999999995
798,8_L,0.7
798,5_M,0.28
799,1_M,0.94
799,8_S,0.08999999999999997
800,1_M,0.76
800,8_S,0.28
801,3_XL,0.85
802,2_S,0.73
802,5_XXL,0.26
803,1_M,0.92
803,2_S,0.07999999999999996
804,0_L,0.83
804,6_M,0.15000000000000002
805,5_M,0.84
805,1_XL,0.15000000000000002
806,3_L,0.9
807,0_S,0.94
807,9_XXL,0.06000000000000005
808,3_M,0.93
808,6_XL,0.06000000000000005
809,9_L,0.74
809,8_XL,0.31000000000000005
810,0_L,0.82
810,6_XXL,0.16000000000000003
811,1_L,0.88
811,6_XXL,0.10999999999999999
812,4_M,0.78
812,2_S,0.18999999999999995
813,8_M,0.73
813,5_XXL,0.24
814,0_L,0.74
814,3_XXL,0.22999999999999998
815,7_M,0.96
815,3_L,0.040000000000000036
816,7_XL,0.95
816,6_M,0.050000000000000044
817,4_M,0.92
817,1_S,0.06999999999999995
818,2_M,0.95
819,9_L,0.73
819,2_XXL,0.26
820,9_XXL,0.94
821,8_L,0.79
821,0_S,0.18000000000000005
822,4_XL,0.78
822,6_M,0.19999999999999996
823,6_L,0.95
823,7_XXL,0.050000000000000044
824,7_XL,0.76
824,8_S,0.24
825,5_M,0.9
825,2_S,0.08999999999999997
826,0_M,0.86
826,3_XXL,0.12
827,7_M,0.91
827,2_XL,0.08999999999999997
828,5_M,0.95
828,6_XL,0.050000000000000044
829,0_M,0.71
829,6_XXL,0.27
830,5_L,0.81
830,8_S,0.21999999999999997
831,7_S,0.78
831,1_L,0.21999999999999997
832,8_XL,0.81
832,6_S,0.040000000000000036
833,8_M,0.93
833,5_S,0.050000000000000044
834,7_M,0.9
834,2_S,0.08999999999999997
835,4_XL,0.93
835,2_XXL,0.06000000000000005
836,8_L,0.65
836,9_XL,0.30000000000000004
837,4_L,0.87
837,9_S,0.10999999999999999
838,5_XL,0.95
838,0_M,0.14
839,8_L,0.78
840,3_L,0.94
840,5_M,0.06000000000000005
841,0_L,0.88
841,7_M,0.10999999999999999
842,1_XL,0.95
842,4_S,0.050000000000000044
843,0_L,0.78
843,3_XXL,0.19999999999999996
844,8_L,0.69
844,9_XL,0.26
845,0_XL,0.74
845,9_XXL,0.24
846,0_XL,0.75
847,3_L,0.83
847,6_S,0.17000000000000004
848,8_L,0.87
848,4_XL,0.09999999999999998
849,5_M,0.81
849,9_XL,0.18000000000000005
850,8_XXL,0.67
850,6_S,0.07999999999999996
851,5_M,0.71
851,0_XXL,0.28
852,8_M,0.85
852,1_L,0.10999999999999999
853,7_L,0.71
854,3_L,0.95
854,9_XXL,0.050000000000000044
855,8_M,0.88
855,0_XL,0.08999999999999997
856,7_L,0.93
856,3_XL,0.06000000000000005
857,8_XL,0.88
857,9_M,0.07999999999999996
858,8_L,0.74
858,4_XL,0.24
859,6_XL,0.76
859,0_S,0.22999999999999998
860,5_M,0.9
860,0_XL,0.09999999999999998
861,4_L,0.88
861,0_XXL,0.12
862,5_M,0.95
862,6_L,0.040000000000000036
863,5_M,0.71
863,7_XXL,0.27
864,8_XL,0.84
864,4_M,0.050000000000000044
865,5_L,0.73
865,3_XL,0.24
866,5_L,0.79
867,0_M,0.84
867,7_XXL,0.15000000000000002
868,1_XL,0.7
868,5_XXL,0.31999999999999995
869,4_XL,0.66
869,3_M,0.29000000000000004
870,0_L,0.76
870,6_XXL,0.21999999999999997
871,1_XL,0.91
872,8_L,0.88
872,9_XXL,0.08999999999999997
873,4_XL,0.94
873,6_XXL,0.050000000000000044
874,7_M,0.89
874,1_XXL,0.10999999999999999
875,8_M,0.94
875,2_S,0.040000000000000036
876,3_XL,0.76
876,4_S,0.30000000000000004
877,4_L,0.9
877,2_S,0.07999999999999996
878,2_M,0.9
878,6_XXL,0.09999999999999998
879,8_L,0.66
879,3_XXL,0.29000000000000004
880,7_S,0.7
881,8_L,0.81
881,3_M,0.15000000000000002
882,6_M,0.87
883,3_XL,0.85
883,2_S,0.18999999999999995
885,2_L,0.83
885,6_S,0.17000000000000004
886,1_L,0.86
886,9_XXL,0.14
887,2_L,0.86
888,5_M,0.96
889,1_L,0.69
889,9_XXL,0.30000000000000004
890,3_XL,0.9
891,8_L,0.81
891,2_S,0.14
892,9_L,0.75
892,7_S,0.25
893,7_M,0.94
893,4_XXL,0.06999999999999995
894,7_L,0.95
894,5_S,0.050000000000000044
895,7_L,0.82
895,6_XL,0.16000000000000003
896,5_M,0.83
897,0_S,0.72
898,1_M,0.96
898,9_L,0.040000000000000036
899,5_L,0.78
899,0_S,0.21999999999999997
900,7_L,0.77
901,0_XXL,0.95
902,8_XL,0.83
902,3_M,0.12
903,9_L,0.86
903,4_S,0.15000000000000002
904,7_M,0.95
904,6_XL,0.050000000000000044
905,2_M,0.95
906,8_M,0.91
906,9_L,0.06999999999999995
907,8_L,0.89
907,1_S,0.07999999999999996
908,4_M,0.76
908,1_XXL,0.20999999999999996
909,2_L,0.93
909,3_M,0.06999999999999995
910,9_XL,0.91
910,4_M,0.16000000000000003
911,6_L,0.93
911,2_S,0.06999999999999995
912,8_M,0.74
912,9_XL,0.20999999999999996
913,7_XL,0.91
913,1_M,0.08999999999999997
914,5_L,0.94
915,1_M,0.92
915,9_XXL,0.07999999999999996
916,7_XL,0.78
917,3_L,0.71
918,8_L,0.74
918,0_M,0.22999999999999998
919,9_M,0.78
919,8_XXL,0.24
920,9_L,0.8
920,1_XXL,0.18000000000000005
921,5_L,0.78
921,1_S,0.19999999999999996
922,2_XL,0.92
922,0_M,0.040000000000000036
923,6_XL,0.73
924,8_L,0.86
924,7_XXL,0.10999999999999999
925,4_S,0.85
925,1_XXL,0.14
926,6_S,0.91
927,3_S,0.88
927,5_XL,0.12
928,5_L,0.84
928,6_S,0.14
929,8_M,0.89
929,2_S,0.06999999999999995
930,7_S,0.7
930,9_XL,0.29000000000000004
931,8_L,0.88
931,7_S,0.08999999999999997
932,5_L,0.7
932,0_XXL,0.29000000000000004
933,4_XL,0.7
933,0_S,0.27
934,7_M,0.8
934,6_XL,0.19999999999999996
935,1_L,0.67
936,7_XL,0.69
936,2_M,0.29000000000000004
937,0_S,0.92
937,5_XL,0.07999999999999996
938,8_L,0.71
939,0_S,0.69
939,3_XL,0.28
940,8_L,0.83
940,6_XXL,0.13
941,8_L,0.89
941,2_M,0.06999999999999995
942,6_L,0.95
942,0_XL,0.06000000000000005
943,1_XL,0.89
943,7_S,0.10999999999999999
944,0_M,0.88
944,2_XL,0.09999999999999998
945,1_XL,0.92
945,3_XXL,0.030000000000000027
946,1_XL,0.88
947,1_L,0.87
947,9_XXL,0.13
948,0_M,0.96
949,4_L,0.66
950,5_XL,0.73
950,3_XXL,0.20999999999999996
951,9_M,0.84
951,0_XXL,0.17000000000000004
952,9_L,0.85
953,4_M,0.76
954,6_XL,0.87
954,7_XXL,0.13
955,8_M,0.67
955,0_XL,0.30000000000000004
956,1_M,0.96
956,7_XL,0.040000000000000036
957,6_M,0.93
958,3_M,0.95
959,6_L,0.92
959,7_XXL,0.07999999999999996
960,4_M,0.95
960,3_S,0.050000000000000044
961,6_L,0.8
961,9_S,0.19999999999999996
962,1_M,0.88
962,9_XXL,0.12
963,8_L,0.88
964,8_M,0.91
964,3_S,0.06000000000000005
965,7_XL,0.63
965,8_M,0.17000000000000004
966,0_L,0.94
966,2_XXL,0.050000000000000044
967,7_XL,0.95
967,5_S,0.050000000000000044
968,0_L,0.94
968,2_XXL,0.050000000000000044
969,9_L,0.91
969,2_XL,0.07999999999999996
970,6_L,0.9
971,0_L,0.87
971,4_S,0.12
972,0_L,0.78
972,3_S,0.19999999999999996
973,0_M,0.86
973,8_XL,0.17000000000000004
974,8_M,0.86
975,2_L,0.83
975,0_S,0.18999999999999995
976,9_M,0.94
976,4_XXL,0.06000000000000005
977,9_L,0.87
977,1_XXL,0.12
978,9_XXL,0.82
978,3_L,0.17000000000000004
979,5_L,0.69
979,3_M,0.27
980,4_XL,0.73
980,6_S,0.24
981,9_XL,0.92
982,1_M,0.92
982,8_S,0.10999999999999999
983,4_L,0.68
983,1_XL,0.29000000000000004
984,4_XL,0.72
984,2_M,0.24
985,0_M,0.84
985,2_XL,0.14
986,1_M,0.94
986,0_L,0.06000000000000005
987,2_M,0.8
987,6_S,0.15000000000000002
988,8_XL,0.88
988,0_M,0.08999999999999997
989,5_XL,0.93
989,1_S,0.06000000000000005
990,3_XL,0.95
990,1_M,0.06000000000000005
991,2_L,0.89
991,6_S,0.10999999999999999
992,5_L,0.95
992,7_XXL,0.050000000000000044
993,4_M,0.92
994,0_L,0.92
994,6_S,0.06999999999999995
997,3_L,0.71
997,9_S,0.29000000000000004
998,1_XL,0.69
998,7_S,0.31000000000000005
999,7_XL,0.73
999,4_XXL,0.30000000000000004
1000,6_M,0.84
1001,7_M,0.92
1001,5_XXL,0.07999999999999996
1002,5_M,0.76
1002,7_XL,0.22999999999999998
1002,1_L,0.61
1003,4_L,0.66
1003,9_M,0.28
1003,3_XL,0.69
1004,3_L,0.78
1004,0_XL,0.25
1004,4_M,0.56
1005,6_M,0.75
1005,3_S,0.25
1005,1_L,0.62
1006,7_XL,0.95
1006,2_S,0.050000000000000044
1007,4_XL,0.91
1007,1_M,0.07999999999999996
1008,4_XL,0.74
1008,8_M,0.22999999999999998
1009,6_L,0.84
1009,9_M,0.16000000000000003
1010,3_M,0.91
1010,2_L,0.07999999999999996
1010,6_S,0.47
1011,4_XL,0.94
1011,5_XXL,0.06000000000000005
1012,7_L,0.94
1012,3_S,0.06000000000000005
1013,0_L,0.93
1013,7_XL,0.06999999999999995
1014,8_XL,0.66
1014,4_S,0.32999999999999996
1014,1_L,0.68
1015,4_M,0.94
1015,0_XXL,0.06000000000000005
1015,9_L,0.44
1016,3_L,0.88
1016,8_S,0.16000000000000003
1016,7_M,0.5
1017,7_M,0.9
1017,8_XXL,0.13
1018,8_M,0.78
1018,4_XXL,0.20999999999999996
1018,7_L,0.56
1019,8_M,0.95
1019,6_XL,0.030000000000000027
1019,7_S,0.4
1020,1_L,0.89
1020,3_S,0.10999999999999999
1020,2_M,0.5
1021,5_L,0.94
1021,3_S,0.06000000000000005
1022,8_XL,0.87
1022,7_S,0.15000000000000002
1022,5_L,0.5
1023,4_L,0.93
1023,9_S,0.06000000000000005
1024,3_XL,0.74
1024,1_XXL,0.06000000000000005
1024,7_L,0.38
1025,4_M,0.94
1025,6_L,0.06000000000000005
1025,9_S,0.44
1026,7_L,0.93
1026,6_XXL,0.06999999999999995
1026,2_M,0.45
1027,6_M,0.97
1027,4_XL,0.040000000000000036
1027,1_L,0.4
1028,8_L,0.89
1028,3_XL,0.07999999999999996
1028,9_M,0.47
1029,4_L,0.82
1029,1_XXL,0.16000000000000003
1029,6_M,0.56
1030,7_M,0.96
1030,8_S,0.06999999999999995
1030,6_L,0.43
1031,3_XL,0.93
1031,6_XXL,0.13
1031,1_L,0.51
1032,4_XL,0.68
1032,8_XXL,0.31000000000000005
1032,3_L,0.67
1033,2_L,0.93
1033,3_XL,0.07999999999999996
1033,6_M,0.46
1034,0_S,0.74
1034,2_XL,0.24
1034,9_M,0.6
1035,6_L,0.89
1035,2_S,0.10999999999999999
1035,4_XL,0.44
1036,3_L,0.93
1036,5_XXL,0.06999999999999995
1036,9_XL,0.41
1037,2_M,0.96
1037,4_XL,0.040000000000000036
1038,5_XL,0.71
1038,6_S,0.26
1038,2_L,0.66
1039,4_M,0.88
1039,6_XXL,0.09999999999999998
1039,2_L,0.5
1040,0_M,0.9
1040,5_S,0.08999999999999997
1041,8_XL,0.79
1041,0_M,0.18000000000000005
1041,9_XXL,0.56
1042,1_L,0.87
1042,6_M,0.12
1042,3_XL,0.53
1043,8_L,0.7
1043,5_M,0.28
1044,7_M,0.96
1044,0_XXL,0.040000000000000036
1045,5_L,0.72
1045,2_S,0.25
1045,3_XL,0.66
1046,4_M,0.83
1046,5_XL,0.16000000000000003
1046,6_L,0.54
1047,5_XL,0.95
1047,3_L,0.20999999999999996
1047,1_L,0.38
1048,9_XL,0.96
1048,5_M,0.07999999999999996
1049,5_L,0.68
1049,1_S,0.29000000000000004
1050,8_M,0.69
1050,5_XL,0.29000000000000004
1050,2_L,0.67
